time_ms,set,target_mps,kp,ki,trim_us,enable,vx_mps,vy_mps,vz_rad_s,battery_v,frame_hex
4646,p20_i0_t12,-2.500,20.0,0.0,12,1,-2.375,0.000,0.000,12.064,7B 01 F6 B9 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 3A 7D
4681,p20_i0_t12,-2.500,20.0,0.0,12,1,-2.475,0.000,0.000,12.064,7B 01 F6 55 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 D6 7D
4744,p20_i0_t12,-2.500,20.0,0.0,12,1,-2.379,0.000,0.000,12.064,7B 01 F6 B5 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 36 7D
4796,p20_i0_t12,-2.500,20.0,0.0,12,1,-2.507,0.000,0.000,12.064,7B 01 F6 35 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 B6 7D
4848,p20_i0_t12,-2.500,20.0,0.0,12,1,-2.402,0.000,0.000,12.064,7B 01 F6 9E 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 1D 7D
4894,p20_i0_t12,-2.500,20.0,0.0,12,1,-2.448,0.000,0.000,12.064,7B 01 F6 70 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 F3 7D
4945,p20_i0_t12,-2.500,20.0,0.0,12,1,-2.353,0.000,0.000,12.064,7B 01 F6 CF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 4C 7D
4981,p20_i0_t12,-2.500,20.0,0.0,12,1,-2.456,0.000,0.000,12.064,7B 01 F6 68 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 EB 7D
5041,p20_i0_t12,-2.500,20.0,0.0,12,1,-2.375,0.000,0.000,12.064,7B 01 F6 B9 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 3A 7D
5084,p20_i0_t12,-2.500,20.0,0.0,12,1,-2.511,0.000,0.000,12.064,7B 01 F6 31 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 B2 7D
5147,p20_i0_t12,-2.500,20.0,0.0,12,1,-2.401,0.000,0.000,12.055,7B 01 F6 9F 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 17 2B 7D
5197,p20_i0_t12,-2.500,20.0,0.0,12,1,-2.446,0.000,0.000,12.064,7B 01 F6 72 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 F1 7D
5234,p20_i0_t12,-2.500,20.0,0.0,12,1,-2.345,0.000,0.000,12.064,7B 01 F6 D7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 54 7D
5298,p20_i0_t12,-2.500,20.0,0.0,12,1,-2.455,0.000,0.000,12.064,7B 01 F6 69 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 EA 7D
5337,p20_i0_t12,-2.500,20.0,0.0,12,1,-2.424,0.000,0.000,12.055,7B 01 F6 88 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 17 3C 7D
5395,p20_i0_t12,-2.500,20.0,0.0,12,1,-2.508,0.000,0.000,12.064,7B 01 F6 34 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 B7 7D
5431,p20_i0_t12,-2.500,20.0,0.0,12,1,-2.419,0.000,0.000,12.064,7B 01 F6 8D 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 0E 7D
5497,p20_i0_t12,-2.500,20.0,0.0,12,1,-2.510,0.000,0.000,12.064,7B 01 F6 32 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 B1 7D
5546,p20_i0_t12,-2.500,20.0,0.0,12,1,-2.368,0.000,0.000,12.064,7B 01 F6 C0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 43 7D
5586,p20_i0_t12,-2.500,20.0,0.0,12,1,-2.465,0.000,0.000,12.064,7B 01 F6 5F 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 DC 7D
5645,p20_i0_t12,-2.500,20.0,0.0,12,1,-2.429,0.000,0.000,12.064,7B 01 F6 83 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 00 7D
5688,p20_i0_t12,-2.500,20.0,0.0,12,1,-2.501,0.000,0.000,12.055,7B 01 F6 3B 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 17 8F 7D
5745,p20_i0_t12,-2.500,20.0,0.0,12,1,-2.400,0.000,0.000,12.064,7B 01 F6 A0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 23 7D
5796,p20_i0_t12,-2.500,20.0,0.0,12,1,-2.483,0.000,0.000,12.064,7B 01 F6 4D 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 CE 7D
5835,p20_i0_t12,-2.500,20.0,0.0,12,1,-2.345,0.000,0.000,12.064,7B 01 F6 D7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 54 7D
5882,p20_i0_t12,-2.500,20.0,0.0,12,1,-2.455,0.000,0.000,12.064,7B 01 F6 69 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 EA 7D
5945,p20_i0_t12,-2.500,20.0,0.0,12,1,-2.424,0.000,0.000,12.064,7B 01 F6 88 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 0B 7D
5994,p20_i0_t12,-2.500,20.0,0.0,12,1,-2.497,0.000,0.000,12.064,7B 01 F6 3F 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 BC 7D
6047,p20_i0_t12,-2.500,20.0,0.0,12,1,-2.405,0.000,0.000,12.064,7B 01 F6 9B 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 18 7D
6087,p20_i0_t12,-2.500,20.0,0.0,12,1,-2.483,0.000,0.000,12.064,7B 01 F6 4D 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 CE 7D
6145,p20_i0_t12,-2.500,20.0,0.0,12,1,-2.353,0.000,0.000,12.064,7B 01 F6 CF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 4C 7D
6188,p20_i0_t12,-2.500,20.0,0.0,12,1,-2.465,0.000,0.000,12.064,7B 01 F6 5F 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 DC 7D
6246,p20_i0_t12,-2.500,20.0,0.0,12,1,-2.437,0.000,0.000,12.064,7B 01 F6 7B 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 F8 7D
6282,p20_i0_t12,-2.500,20.0,0.0,12,1,-2.536,0.000,0.000,12.055,7B 01 F6 18 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 17 AC 7D
6345,p20_i0_t12,-2.500,20.0,0.0,12,1,-2.435,0.000,0.000,12.064,7B 01 F6 7D 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 FE 7D
6384,p20_i0_t12,-2.500,20.0,0.0,12,1,-2.504,0.000,0.000,12.064,7B 01 F6 38 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 BB 7D
6432,p20_i0_t12,-2.500,20.0,0.0,12,1,-2.362,0.000,0.000,12.064,7B 01 F6 C6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 45 7D
6496,p20_i0_t12,-2.500,20.0,0.0,12,1,-2.464,0.000,0.000,12.064,7B 01 F6 60 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 E3 7D
6545,p20_i0_t12,-2.500,20.0,0.0,12,1,-2.430,0.000,0.000,12.064,7B 01 F6 82 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 01 7D
6597,p20_i0_t12,-2.500,20.0,0.0,12,1,-2.510,0.000,0.000,12.064,7B 01 F6 32 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 B1 7D
6647,p20_i0_t12,-2.500,20.0,0.0,12,1,-2.402,0.000,0.000,12.064,7B 01 F6 9E 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 1D 7D
6695,p20_i0_t12,-2.500,20.0,0.0,12,1,-2.481,0.000,0.000,12.055,7B 01 F6 4F 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 17 FB 7D
6744,p20_i0_t12,-2.500,20.0,0.0,12,1,-2.350,0.000,0.000,12.064,7B 01 F6 D2 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 51 7D
6794,p20_i0_t12,-2.500,20.0,0.0,12,1,-2.461,0.000,0.000,12.064,7B 01 F6 63 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 E0 7D
6845,p20_i0_t12,-2.500,20.0,0.0,12,1,-2.435,0.000,0.000,12.064,7B 01 F6 7D 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 FE 7D
6894,p20_i0_t12,-2.500,20.0,0.0,12,1,-2.510,0.000,0.000,12.064,7B 01 F6 32 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 B1 7D
9243,p20_i0_t12,-2.000,20.0,0.0,12,1,0.000,0.000,0.000,12.064,7B 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 75 7D
9290,p20_i0_t12,-2.000,20.0,0.0,12,1,0.000,0.000,0.000,12.064,7B 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 75 7D
9349,p20_i0_t12,-2.000,20.0,0.0,12,1,0.000,0.000,0.000,12.055,7B 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 17 42 7D
9395,p20_i0_t12,-2.000,20.0,0.0,12,1,0.000,0.000,0.000,12.064,7B 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 75 7D
9446,p20_i0_t12,-2.000,20.0,0.0,12,1,-0.041,0.000,0.000,12.064,7B 01 FF D7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 5D 7D
9496,p20_i0_t12,-2.000,20.0,0.0,12,1,-1.112,0.000,0.000,12.064,7B 01 FB A8 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 26 7D
9546,p20_i0_t12,-2.000,20.0,0.0,12,1,-1.529,0.000,0.000,12.064,7B 01 FA 07 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 88 7D
9596,p20_i0_t12,-2.000,20.0,0.0,12,1,-1.627,0.000,0.000,12.064,7B 01 F9 A5 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 29 7D
9645,p20_i0_t12,-2.000,20.0,0.0,12,1,-1.722,0.000,0.000,12.064,7B 01 F9 46 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 CA 7D
9695,p20_i0_t12,-2.000,20.0,0.0,12,1,-2.024,0.000,0.000,12.064,7B 01 F8 18 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 95 7D
9743,p20_i0_t12,-2.000,20.0,0.0,12,1,-1.955,0.000,0.000,12.064,7B 01 F8 5D 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 D0 7D
9796,p20_i0_t12,-2.000,20.0,0.0,12,1,-2.014,0.000,0.000,12.064,7B 01 F8 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 AF 7D
9845,p20_i0_t12,-2.000,20.0,0.0,12,1,-1.859,0.000,0.000,12.064,7B 01 F8 BD 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 30 7D
9896,p20_i0_t12,-2.000,20.0,0.0,12,1,-1.820,0.000,0.000,12.064,7B 01 F8 E4 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 69 7D
9935,p20_i0_t12,-2.000,20.0,0.0,12,1,-1.932,0.000,0.000,12.064,7B 01 F8 74 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 F9 7D
10005,p20_i0_t12,-2.000,20.0,0.0,12,1,-1.925,0.000,0.000,12.064,7B 01 F8 7B 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 F6 7D
10044,p20_i0_t12,-2.000,20.0,0.0,12,1,-2.011,0.000,0.000,12.064,7B 01 F8 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 A8 7D
10100,p20_i0_t12,-2.000,20.0,0.0,12,1,-2.031,0.000,0.000,12.064,7B 01 F8 11 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 9C 7D
10144,p20_i0_t12,-2.000,20.0,0.0,12,1,-2.038,0.000,0.000,12.055,7B 01 F8 0A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 17 B0 7D
10185,p20_i0_t12,-2.000,20.0,0.0,12,1,-2.025,0.000,0.000,12.064,7B 01 F8 17 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 9A 7D
10245,p20_i0_t12,-2.000,20.0,0.0,12,1,-1.987,0.000,0.000,12.064,7B 01 F8 3D 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 B0 7D
10302,p20_i0_t12,-2.000,20.0,0.0,12,1,-2.013,0.000,0.000,12.064,7B 01 F8 23 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 AE 7D
10345,p20_i0_t12,-2.000,20.0,0.0,12,1,-1.984,0.000,0.000,12.064,7B 01 F8 40 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 CD 7D
10398,p20_i0_t12,-2.000,20.0,0.0,12,1,-1.916,0.000,0.000,12.064,7B 01 F8 84 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 09 7D
10463,p20_i0_t12,-2.000,20.0,0.0,12,1,-1.942,0.000,0.000,12.064,7B 01 F8 6A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 E7 7D
10496,p20_i0_t12,-2.000,20.0,0.0,12,1,-1.854,0.000,0.000,12.064,7B 01 F8 C2 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 4F 7D
10545,p20_i0_t12,-2.000,20.0,0.0,12,1,-1.951,0.000,0.000,12.064,7B 01 F8 61 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 EC 7D
10597,p20_i0_t12,-2.000,20.0,0.0,12,1,-1.953,0.000,0.000,12.055,7B 01 F8 5F 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 17 E5 7D
10644,p20_i0_t12,-2.000,20.0,0.0,12,1,-1.899,0.000,0.000,12.064,7B 01 F8 95 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 18 7D
10681,p20_i0_t12,-2.000,20.0,0.0,12,1,-2.013,0.000,0.000,12.055,7B 01 F8 23 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 17 99 7D
10744,p20_i0_t12,-2.000,20.0,0.0,12,1,-2.012,0.000,0.000,12.064,7B 01 F8 24 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 A9 7D
10794,p20_i0_t12,-2.000,20.0,0.0,12,1,-2.010,0.000,0.000,12.064,7B 01 F8 26 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 AB 7D
10846,p20_i0_t12,-2.000,20.0,0.0,12,1,-1.975,0.000,0.000,12.064,7B 01 F8 49 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 C4 7D
10894,p20_i0_t12,-2.000,20.0,0.0,12,1,-1.891,0.000,0.000,12.064,7B 01 F8 9D 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 10 7D
10944,p20_i0_t12,-2.000,20.0,0.0,12,1,-1.975,0.000,0.000,12.064,7B 01 F8 49 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 C4 7D
10996,p20_i0_t12,-2.000,20.0,0.0,12,1,-1.941,0.000,0.000,12.055,7B 01 F8 6B 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 17 D1 7D
11048,p20_i0_t12,-2.000,20.0,0.0,12,1,-1.903,0.000,0.000,12.064,7B 01 F8 91 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 1C 7D
11094,p20_i0_t12,-2.000,20.0,0.0,12,1,-1.996,0.000,0.000,12.064,7B 01 F8 34 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 B9 7D
11142,p20_i0_t12,-2.000,20.0,0.0,12,1,-1.941,0.000,0.000,12.064,7B 01 F8 6B 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 E6 7D
11195,p20_i0_t12,-2.000,20.0,0.0,12,1,-2.008,0.000,0.000,12.064,7B 01 F8 28 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 A5 7D
11246,p20_i0_t12,-2.000,20.0,0.0,12,1,-1.914,0.000,0.000,12.064,7B 01 F8 86 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 0B 7D
11295,p20_i0_t12,-2.000,20.0,0.0,12,1,-2.002,0.000,0.000,12.064,7B 01 F8 2E 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 A3 7D
11336,p20_i0_t12,-2.000,20.0,0.0,12,1,-1.994,0.000,0.000,12.064,7B 01 F8 36 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 BB 7D
11395,p20_i0_t12,-2.000,20.0,0.0,12,1,-1.927,0.000,0.000,12.064,7B 01 F8 79 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 F4 7D
11445,p20_i0_t12,-2.000,20.0,0.0,12,1,-2.022,0.000,0.000,12.064,7B 01 F8 1A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 97 7D
11497,p20_i0_t12,-2.000,20.0,0.0,12,1,-1.994,0.000,0.000,12.064,7B 01 F8 36 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 BB 7D
11545,p20_i0_t12,-2.000,20.0,0.0,12,1,-1.985,0.000,0.000,12.064,7B 01 F8 3F 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 B2 7D
11594,p20_i0_t12,-2.000,20.0,0.0,12,1,-1.960,0.000,0.000,12.064,7B 01 F8 58 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 D5 7D
11634,p20_i0_t12,-2.000,20.0,0.0,12,1,-1.881,0.000,0.000,12.064,7B 01 F8 A7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 2A 7D
11693,p20_i0_t12,-2.000,20.0,0.0,12,1,-1.970,0.000,0.000,12.064,7B 01 F8 4E 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 C3 7D
11735,p20_i0_t12,-2.000,20.0,0.0,12,1,-1.950,0.000,0.000,12.064,7B 01 F8 62 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 EF 7D
11794,p20_i0_t12,-2.000,20.0,0.0,12,1,-1.912,0.000,0.000,12.064,7B 01 F8 88 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 05 7D
11845,p20_i0_t12,-2.000,20.0,0.0,12,1,-2.007,0.000,0.000,12.064,7B 01 F8 29 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 A4 7D
11894,p20_i0_t12,-2.000,20.0,0.0,12,1,-1.958,0.000,0.000,12.064,7B 01 F8 5A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 D7 7D
11946,p20_i0_t12,-2.000,20.0,0.0,12,1,-2.030,0.000,0.000,12.064,7B 01 F8 12 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 9F 7D
11997,p20_i0_t12,-2.000,20.0,0.0,12,1,-1.900,0.000,0.000,12.064,7B 01 F8 94 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 19 7D
