time_ms,set,target_mps,kp,ki,trim_us,enable,vx_mps,vy_mps,vz_rad_s,battery_v,frame_hex
67973,p18_i0_t12,1.800,18.0,0.0,12,1,1.657,0.000,0.000,12.064,7B 01 06 79 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 0A 7D
68020,p18_i0_t12,1.800,18.0,0.0,12,1,1.737,0.000,0.000,12.064,7B 01 06 C9 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 BA 7D
68067,p18_i0_t12,1.800,18.0,0.0,12,1,1.673,0.000,0.000,12.064,7B 01 06 89 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 FA 7D
68115,p18_i0_t12,1.800,18.0,0.0,12,1,1.723,0.000,0.000,12.064,7B 01 06 BB 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 C8 7D
68177,p18_i0_t12,1.800,18.0,0.0,12,1,1.762,0.000,0.000,12.064,7B 01 06 E2 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 91 7D
68224,p18_i0_t12,1.800,18.0,0.0,12,1,1.725,0.000,0.000,12.064,7B 01 06 BD 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 CE 7D
68270,p18_i0_t12,1.800,18.0,0.0,12,1,1.735,0.000,0.000,12.064,7B 01 06 C7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 B4 7D
68317,p18_i0_t12,1.800,18.0,0.0,12,1,1.611,0.000,0.000,12.064,7B 01 06 4B 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 38 7D
68364,p18_i0_t12,1.800,18.0,0.0,12,1,1.688,0.000,0.000,12.064,7B 01 06 98 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 EB 7D
68427,p18_i0_t12,1.800,18.0,0.0,12,1,1.654,0.000,0.000,12.064,7B 01 06 76 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 05 7D
68474,p18_i0_t12,1.800,18.0,0.0,12,1,1.731,0.000,0.000,12.064,7B 01 06 C3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 B0 7D
